time,open,high,low,close
1766378700,26192.25,26193,26189.75,26190.5
1766378760,26191,26191.25,26189.75,26191.25
1766378820,26191.5,26191.5,26191,26191
1766378880,26190.5,26194.25,26190.5,26193.25
1766378940,26193.25,26196.25,26193.25,26195.25
1766379000,26196.25,26196.75,26194.25,26196.75
1766379060,26196.75,26197.5,26195.75,26196.5
1766379120,26196.5,26198,26196.25,26197
1766379180,26197.75,26199.5,26196.25,26197
1766379240,26196,26196,26192.25,26192.75
1766379300,26192.75,26194.5,26190.75,26194.25
1766379360,26193.5,26193.75,26192.5,26192.75
1766379420,26192.75,26192.75,26190.75,26191
1766379480,26191.25,26193.25,26191.25,26191.25
1766379540,26191,26191,26187.75,26189.5
1766379600,26188.5,26189.5,26187.25,26189
1766379660,26188.25,26190.75,26188.25,26190.25
1766379720,26189.25,26189.25,26187.75,26188.75
1766379780,26189,26189.25,26187.5,26188.25
1766379840,26188.25,26189.5,26187.75,26188.25
1766379900,26188.25,26188.75,26187.5,26187.5
1766379960,26187.75,26190.25,26186,26190.25
1766380020,26190.25,26190.75,26186.75,26187.25
1766380080,26187.5,26188.25,26186.5,26187
1766380140,26187.5,26188.25,26181,26181
1766380200,26180.75,26181.5,26177.25,26178
1766380260,26178.5,26180.75,26177.25,26177.75
1766380320,26177.75,26181.75,26177.5,26181.25
1766380380,26181.5,26183,26178.25,26178.25
1766380440,26178.25,26178.75,26176.5,26176.5
1766380500,26177.5,26179,26173.25,26175
1766380560,26174.25,26178,26174,26177.25
1766380620,26177.75,26180.75,26177.5,26178
1766380680,26177.25,26178,26174,26174.25
1766380740,26174.25,26176.5,26173.5,26174
1766380800,26175.25,26179,26174.5,26176.75
1766380860,26177,26177,26172.75,26173.75
1766380920,26174.5,26174.5,26171.25,26172.5
1766380980,26172,26175.75,26171.25,26174
1766381040,26174.5,26175.75,26172.5,26174
1766381100,26174,26174.75,26173.25,26173.25
1766381160,26173.75,26177.25,26173.5,26175.25
1766381220,26175.25,26176.5,26174.25,26176.25
1766381280,26177.25,26177.75,26176.25,26176.75
1766381340,26175.5,26175.5,26173,26173
1766381400,26173,26173.5,26170.5,26172
1766381460,26172.5,26178.25,26172.25,26178.25
1766381520,26178.25,26180.5,26178.25,26180
1766381580,26179.5,26183,26179.25,26182.5
1766381640,26182.75,26184.25,26181,26184
1766381700,26184.25,26184.25,26179.75,26181.5
1766381760,26181.75,26184,26180.5,26183.5
1766381820,26183,26183.75,26181.25,26183.5
1766381880,26182.75,26186,26182.75,26184.5
1766381940,26185,26185.25,26184.75,26184.75
1766382000,26185.75,26185.75,26183.25,26183.75
1766382060,26183.75,26185,26183.5,26185
1766382120,26183.5,26185,26183.25,26183.25
1766382180,26183.75,26184.75,26183.5,26184.75
1766382240,26185,26185,26183.25,26183.25
1766382300,26184.25,26187,26184,26185.25
1766382360,26185.25,26187.25,26185.25,26185.75
1766382420,26186.25,26188,26185.5,26187
1766382480,26187,26187.25,26185,26186.25
1766382540,26185.25,26185.75,26183.75,26184.5
1766382600,26185,26186,26185,26185.75
1766382660,26186.75,26187.25,26186,26186.5
1766382720,26186.25,26186.5,26186.25,26186.5
1766382780,26186.75,26187.5,26186.5,26187.25
1766382840,26187,26187,26183.5,26183.5
